Model,MSO44B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,125000
Zero Index,62499.00000000
Vertical Units,A
ANALOG_Thumbnail,
yOffset,0.00000000e+00
yPosition,-1.10000000e+00

Labels,
TIME,CH3
-9.89232000e-06,-2.50000000e-02
-9.89216000e-06,-2.50000000e-02
-9.89200000e-06,-2.50000000e-02
-9.89184000e-06,-2.70000000e-02
-9.89168000e-06,-2.70000000e-02
-9.89152000e-06,-2.70000000e-02
-9.89136000e-06,-2.70000000e-02
-9.89120000e-06,-2.70000000e-02
-9.89104000e-06,-2.70000000e-02
-9.89088000e-06,-2.70000000e-02
-9.89072000e-06,-2.70000000e-02
-9.89056000e-06,-2.70000000e-02
-9.89040000e-06,-2.70000000e-02
-9.89024000e-06,-2.70000000e-02
-9.89008000e-06,-2.70000000e-02
-9.88992000e-06,-2.70000000e-02
-9.88976000e-06,-2.70000000e-02
-9.88960000e-06,-2.70000000e-02
-9.88944000e-06,-2.70000000e-02
-9.88928000e-06,-2.70000000e-02
-9.88912000e-06,-2.70000000e-02
-9.88896000e-06,-2.70000000e-02
-9.88880000e-06,-2.70000000e-02
-9.88864000e-06,-2.70000000e-02
-9.88848000e-06,-2.50000000e-02
-9.88832000e-06,-2.50000000e-02
-9.88816000e-06,-2.50000000e-02
-9.88800000e-06,-2.50000000e-02
-9.88784000e-06,-2.50000000e-02
-9.88768000e-06,-2.50000000e-02
-9.88752000e-06,-2.70000000e-02
-9.88736000e-06,-2.70000000e-02
-9.88720000e-06,-2.70000000e-02
-9.88704000e-06,-2.70000000e-02
-9.88688000e-06,-2.50000000e-02
-9.88672000e-06,-2.50000000e-02
-9.88656000e-06,-2.50000000e-02
-9.88640000e-06,-2.50000000e-02
-9.88624000e-06,-2.50000000e-02
-9.88608000e-06,-2.50000000e-02
-9.88592000e-06,-2.50000000e-02
-9.88576000e-06,-2.50000000e-02
-9.88560000e-06,-2.50000000e-02
-9.88544000e-06,-2.50000000e-02
-9.88528000e-06,-2.50000000e-02
-9.88512000e-06,-2.50000000e-02
-9.88496000e-06,-2.50000000e-02
-9.88480000e-06,-2.50000000e-02
-9.88464000e-06,-2.50000000e-02
-9.88448000e-06,-2.50000000e-02
-9.88432000e-06,-2.50000000e-02
-9.88416000e-06,-2.30000000e-02
-9.88400000e-06,-2.30000000e-02
-9.88384000e-06,-2.30000000e-02
-9.88368000e-06,-2.30000000e-02
-9.88352000e-06,-2.30000000e-02
-9.88336000e-06,-2.30000000e-02
-9.88320000e-06,-2.30000000e-02
-9.88304000e-06,-2.30000000e-02
-9.88288000e-06,-2.30000000e-02
-9.88272000e-06,-2.30000000e-02
-9.88256000e-06,-2.30000000e-02
-9.88240000e-06,-2.30000000e-02
-9.88224000e-06,-2.30000000e-02
-9.88208000e-06,-2.30000000e-02
-9.88192000e-06,-2.10000000e-02
-9.88176000e-06,-2.10000000e-02
-9.88160000e-06,-2.10000000e-02
-9.88144000e-06,-2.10000000e-02
-9.88128000e-06,-1.90000000e-02
-9.88112000e-06,-1.90000000e-02
-9.88096000e-06,-1.90000000e-02
-9.88080000e-06,-1.90000000e-02
-9.88064000e-06,-1.90000000e-02
-9.88048000e-06,-1.90000000e-02
-9.88032000e-06,-1.90000000e-02
-9.88016000e-06,-1.90000000e-02
-9.88000000e-06,-1.90000000e-02
-9.87984000e-06,-1.90000000e-02
-9.87968000e-06,-1.90000000e-02
-9.87952000e-06,-1.90000000e-02
-9.87936000e-06,-1.90000000e-02
-9.87920000e-06,-1.90000000e-02
-9.87904000e-06,-1.90000000e-02
-9.87888000e-06,-1.90000000e-02
-9.87872000e-06,-1.90000000e-02
-9.87856000e-06,-1.90000000e-02
-9.87840000e-06,-1.90000000e-02
-9.87824000e-06,-1.90000000e-02
-9.87808000e-06,-1.90000000e-02
-9.87792000e-06,-1.70000000e-02
-9.87776000e-06,-1.70000000e-02
-9.87760000e-06,-1.70000000e-02
-9.87744000e-06,-1.70000000e-02
-9.87728000e-06,-1.70000000e-02
-9.87712000e-06,-1.70000000e-02
-9.87696000e-06,-1.70000000e-02
-9.87680000e-06,-1.70000000e-02
-9.87664000e-06,-1.50000000e-02
-9.87648000e-06,-1.50000000e-02
-9.87632000e-06,-1.50000000e-02
-9.87616000e-06,-1.50000000e-02
-9.87600000e-06,-1.50000000e-02
-9.87584000e-06,-1.50000000e-02
-9.87568000e-06,-1.50000000e-02
-9.87552000e-06,-1.50000000e-02
-9.87536000e-06,-1.50000000e-02
-9.87520000e-06,-1.50000000e-02
-9.87504000e-06,-1.50000000e-02
-9.87488000e-06,-1.50000000e-02
-9.87472000e-06,-1.50000000e-02
-9.87456000e-06,-1.50000000e-02
-9.87440000e-06,-1.50000000e-02
-9.87424000e-06,-1.50000000e-02
-9.87408000e-06,-1.70000000e-02
-9.87392000e-06,-1.70000000e-02
-9.87376000e-06,-1.70000000e-02
-9.87360000e-06,-1.50000000e-02
-9.87344000e-06,-1.50000000e-02
-9.87328000e-06,-1.50000000e-02
-9.87312000e-06,-1.50000000e-02
-9.87296000e-06,-1.50000000e-02
-9.87280000e-06,-1.50000000e-02
-9.87264000e-06,-1.50000000e-02
-9.87248000e-06,-1.50000000e-02
-9.87232000e-06,-1.50000000e-02
-9.87216000e-06,-1.50000000e-02
-9.87200000e-06,-1.50000000e-02
-9.87184000e-06,-1.50000000e-02
-9.87168000e-06,-1.50000000e-02
-9.87152000e-06,-1.50000000e-02
-9.87136000e-06,-1.50000000e-02
-9.87120000e-06,-1.50000000e-02
-9.87104000e-06,-1.50000000e-02
-9.87088000e-06,-1.50000000e-02
-9.87072000e-06,-1.50000000e-02
-9.87056000e-06,-1.50000000e-02
-9.87040000e-06,-1.50000000e-02
-9.87024000e-06,-1.50000000e-02
-9.87008000e-06,-1.50000000e-02
-9.86992000e-06,-1.50000000e-02
-9.86976000e-06,-1.50000000e-02
-9.86960000e-06,-1.50000000e-02
-9.86944000e-06,-1.50000000e-02
-9.86928000e-06,-1.50000000e-02
-9.86912000e-06,-1.50000000e-02
-9.86896000e-06,-1.50000000e-02
-9.86880000e-06,-1.50000000e-02
-9.86864000e-06,-1.50000000e-02
-9.86848000e-06,-1.50000000e-02
-9.86832000e-06,-1.70000000e-02
-9.86816000e-06,-1.70000000e-02
-9.86800000e-06,-1.70000000e-02
-9.86784000e-06,-1.70000000e-02
-9.86768000e-06,-1.70000000e-02
-9.86752000e-06,-1.70000000e-02
-9.86736000e-06,-1.70000000e-02
-9.86720000e-06,-1.70000000e-02
-9.86704000e-06,-1.70000000e-02
-9.86688000e-06,-1.70000000e-02
-9.86672000e-06,-1.70000000e-02
-9.86656000e-06,-1.70000000e-02
-9.86640000e-06,-1.70000000e-02
-9.86624000e-06,-1.70000000e-02
-9.86608000e-06,-1.70000000e-02
-9.86592000e-06,-1.90000000e-02
-9.86576000e-06,-1.90000000e-02
-9.86560000e-06,-1.90000000e-02
-9.86544000e-06,-2.10000000e-02
-9.86528000e-06,-2.10000000e-02
-9.86512000e-06,-2.30000000e-02
-9.86496000e-06,-2.30000000e-02
-9.86480000e-06,-2.30000000e-02
-9.86464000e-06,-2.30000000e-02
-9.86448000e-06,-2.30000000e-02
-9.86432000e-06,-2.30000000e-02
-9.86416000e-06,-2.10000000e-02
-9.86400000e-06,-2.10000000e-02
-9.86384000e-06,-2.10000000e-02
-9.86368000e-06,-2.10000000e-02
-9.86352000e-06,-2.10000000e-02
-9.86336000e-06,-2.10000000e-02
-9.86320000e-06,-2.10000000e-02
-9.86304000e-06,-2.10000000e-02
-9.86288000e-06,-2.10000000e-02
-9.86272000e-06,-2.30000000e-02
-9.86256000e-06,-2.30000000e-02
-9.86240000e-06,-2.30000000e-02
-9.86224000e-06,-2.30000000e-02
-9.86208000e-06,-2.30000000e-02
-9.86192000e-06,-2.30000000e-02
-9.86176000e-06,-2.50000000e-02
-9.86160000e-06,-2.50000000e-02
-9.86144000e-06,-2.50000000e-02
-9.86128000e-06,-2.50000000e-02
-9.86112000e-06,-2.50000000e-02
-9.86096000e-06,-2.50000000e-02
-9.86080000e-06,-2.50000000e-02
-9.86064000e-06,-2.50000000e-02
-9.86048000e-06,-2.50000000e-02
-9.86032000e-06,-2.50000000e-02
-9.86016000e-06,-2.50000000e-02
-9.86000000e-06,-2.50000000e-02
-9.85984000e-06,-2.50000000e-02
-9.85968000e-06,-2.50000000e-02
-9.85952000e-06,-2.70000000e-02
-9.85936000e-06,-2.70000000e-02
-9.85920000e-06,-2.70000000e-02
-9.85904000e-06,-2.70000000e-02
-9.85888000e-06,-2.70000000e-02
-9.85872000e-06,-2.70000000e-02
-9.85856000e-06,-2.70000000e-02
-9.85840000e-06,-2.70000000e-02
-9.85824000e-06,-2.70000000e-02
-9.85808000e-06,-2.70000000e-02
-9.85792000e-06,-2.70000000e-02
-9.85776000e-06,-2.90000000e-02
-9.85760000e-06,-2.90000000e-02
-9.85744000e-06,-2.90000000e-02
-9.85728000e-06,-2.90000000e-02
-9.85712000e-06,-2.90000000e-02
-9.85696000e-06,-2.90000000e-02
-9.85680000e-06,-3.10000000e-02
-9.85664000e-06,-3.10000000e-02
-9.85648000e-06,-3.10000000e-02
-9.85632000e-06,-3.10000000e-02
-9.85616000e-06,-3.10000000e-02
-9.85600000e-06,-3.10000000e-02
-9.85584000e-06,-3.10000000e-02
-9.85568000e-06,-3.10000000e-02
-9.85552000e-06,-2.90000000e-02
-9.85536000e-06,-2.90000000e-02
-9.85520000e-06,-2.90000000e-02
-9.85504000e-06,-3.10000000e-02
-9.85488000e-06,-3.10000000e-02
-9.85472000e-06,-3.10000000e-02
-9.85456000e-06,-3.10000000e-02
-9.85440000e-06,-3.10000000e-02
-9.85424000e-06,-3.30000000e-02
-9.85408000e-06,-3.30000000e-02
-9.85392000e-06,-3.30000000e-02
-9.85376000e-06,-3.30000000e-02
-9.85360000e-06,-3.30000000e-02
-9.85344000e-06,-3.30000000e-02
-9.85328000e-06,-3.30000000e-02
-9.85312000e-06,-3.30000000e-02
-9.85296000e-06,-3.30000000e-02
-9.85280000e-06,-3.10000000e-02
-9.85264000e-06,-3.10000000e-02
-9.85248000e-06,-3.10000000e-02
-9.85232000e-06,-3.10000000e-02
-9.85216000e-06,-3.10000000e-02
-9.85200000e-06,-3.10000000e-02
-9.85184000e-06,-3.10000000e-02
-9.85168000e-06,-3.10000000e-02
-9.85152000e-06,-3.10000000e-02
-9.85136000e-06,-3.10000000e-02
-9.85120000e-06,-3.10000000e-02
-9.85104000e-06,-3.10000000e-02
-9.85088000e-06,-3.10000000e-02
-9.85072000e-06,-3.10000000e-02
-9.85056000e-06,-3.10000000e-02
-9.85040000e-06,-3.10000000e-02
-9.85024000e-06,-3.10000000e-02
-9.85008000e-06,-2.90000000e-02
-9.84992000e-06,-2.90000000e-02
-9.84976000e-06,-2.90000000e-02
-9.84960000e-06,-2.70000000e-02
-9.84944000e-06,-2.70000000e-02
-9.84928000e-06,-2.70000000e-02
-9.84912000e-06,-2.70000000e-02
-9.84896000e-06,-2.70000000e-02
-9.84880000e-06,-2.70000000e-02
-9.84864000e-06,-2.70000000e-02
-9.84848000e-06,-2.70000000e-02
-9.84832000e-06,-2.70000000e-02
-9.84816000e-06,-2.70000000e-02
-9.84800000e-06,-2.70000000e-02
-9.84784000e-06,-2.70000000e-02
-9.84768000e-06,-2.70000000e-02
-9.84752000e-06,-2.90000000e-02
-9.84736000e-06,-2.90000000e-02
-9.84720000e-06,-2.90000000e-02
-9.84704000e-06,-2.90000000e-02
-9.84688000e-06,-2.90000000e-02
-9.84672000e-06,-2.90000000e-02
-9.84656000e-06,-2.90000000e-02
-9.84640000e-06,-2.90000000e-02
-9.84624000e-06,-2.70000000e-02
-9.84608000e-06,-2.70000000e-02
-9.84592000e-06,-2.70000000e-02
-9.84576000e-06,-2.70000000e-02
-9.84560000e-06,-2.70000000e-02
-9.84544000e-06,-2.70000000e-02
-9.84528000e-06,-2.50000000e-02
-9.84512000e-06,-2.50000000e-02
-9.84496000e-06,-2.30000000e-02
-9.84480000e-06,-2.30000000e-02
-9.84464000e-06,-2.30000000e-02
-9.84448000e-06,-2.30000000e-02
-9.84432000e-06,-2.30000000e-02
-9.84416000e-06,-2.30000000e-02
-9.84400000e-06,-2.30000000e-02
-9.84384000e-06,-2.30000000e-02
-9.84368000e-06,-2.30000000e-02
-9.84352000e-06,-2.30000000e-02
-9.84336000e-06,-2.30000000e-02
-9.84320000e-06,-2.30000000e-02
-9.84304000e-06,-2.30000000e-02
-9.84288000e-06,-2.30000000e-02
-9.84272000e-06,-2.30000000e-02
-9.84256000e-06,-2.30000000e-02
-9.84240000e-06,-2.30000000e-02
-9.84224000e-06,-2.30000000e-02
-9.84208000e-06,-2.30000000e-02
-9.84192000e-06,-2.30000000e-02
-9.84176000e-06,-2.10000000e-02
-9.84160000e-06,-2.10000000e-02
-9.84144000e-06,-2.10000000e-02
-9.84128000e-06,-2.10000000e-02
-9.84112000e-06,-2.10000000e-02
-9.84096000e-06,-2.10000000e-02
-9.84080000e-06,-2.10000000e-02
-9.84064000e-06,-2.10000000e-02
-9.84048000e-06,-2.10000000e-02
-9.84032000e-06,-2.10000000e-02
-9.84016000e-06,-2.10000000e-02
-9.84000000e-06,-2.30000000e-02
-9.83984000e-06,-2.30000000e-02
-9.83968000e-06,-2.30000000e-02
-9.83952000e-06,-2.30000000e-02
-9.83936000e-06,-2.30000000e-02
-9.83920000e-06,-2.10000000e-02
-9.83904000e-06,-2.10000000e-02
-9.83888000e-06,-2.10000000e-02
-9.83872000e-06,-2.10000000e-02
-9.83856000e-06,-2.10000000e-02
-9.83840000e-06,-2.10000000e-02
-9.83824000e-06,-2.10000000e-02
-9.83808000e-06,-2.10000000e-02
-9.83792000e-06,-2.10000000e-02
-9.83776000e-06,-2.10000000e-02
-9.83760000e-06,-2.10000000e-02
-9.83744000e-06,-2.10000000e-02
-9.83728000e-06,-2.10000000e-02
-9.83712000e-06,-2.10000000e-02
-9.83696000e-06,-2.10000000e-02
-9.83680000e-06,-2.10000000e-02
-9.83664000e-06,-2.10000000e-02
-9.83648000e-06,-2.10000000e-02
-9.83632000e-06,-2.10000000e-02
-9.83616000e-06,-2.10000000e-02
-9.83600000e-06,-2.30000000e-02
-9.83584000e-06,-2.30000000e-02
-9.83568000e-06,-2.30000000e-02
-9.83552000e-06,-2.30000000e-02
-9.83536000e-06,-2.30000000e-02
-9.83520000e-06,-2.30000000e-02
-9.83504000e-06,-2.30000000e-02
-9.83488000e-06,-2.10000000e-02
-9.83472000e-06,-2.10000000e-02
-9.83456000e-06,-2.10000000e-02
-9.83440000e-06,-2.10000000e-02
-9.83424000e-06,-2.10000000e-02
-9.83408000e-06,-2.10000000e-02
-9.83392000e-06,-2.10000000e-02
-9.83376000e-06,-2.10000000e-02
-9.83360000e-06,-2.30000000e-02
-9.83344000e-06,-2.30000000e-02
-9.83328000e-06,-2.30000000e-02
-9.83312000e-06,-2.30000000e-02
-9.83296000e-06,-2.30000000e-02
-9.83280000e-06,-2.30000000e-02
-9.83264000e-06,-2.30000000e-02
-9.83248000e-06,-2.30000000e-02
-9.83232000e-06,-2.10000000e-02
-9.83216000e-06,-2.10000000e-02
-9.83200000e-06,-2.10000000e-02
-9.83184000e-06,-2.10000000e-02
-9.83168000e-06,-2.30000000e-02
-9.83152000e-06,-2.30000000e-02
-9.83136000e-06,-2.30000000e-02
-9.83120000e-06,-2.30000000e-02
-9.83104000e-06,-2.30000000e-02
-9.83088000e-06,-2.30000000e-02
-9.83072000e-06,-2.30000000e-02
-9.83056000e-06,-2.30000000e-02
-9.83040000e-06,-2.30000000e-02
-9.83024000e-06,-2.30000000e-02
-9.83008000e-06,-2.30000000e-02
-9.82992000e-06,-2.30000000e-02
-9.82976000e-06,-2.30000000e-02
-9.82960000e-06,-2.50000000e-02
-9.82944000e-06,-2.50000000e-02
-9.82928000e-06,-2.50000000e-02
-9.82912000e-06,-2.50000000e-02
-9.82896000e-06,-2.70000000e-02
-9.82880000e-06,-2.70000000e-02
-9.82864000e-06,-2.70000000e-02
-9.82848000e-06,-2.70000000e-02
-9.82832000e-06,-2.70000000e-02
-9.82816000e-06,-2.70000000e-02
-9.82800000e-06,-2.70000000e-02
-9.82784000e-06,-2.70000000e-02
-9.82768000e-06,-2.90000000e-02
-9.82752000e-06,-2.90000000e-02
-9.82736000e-06,-2.90000000e-02
-9.82720000e-06,-2.90000000e-02
-9.82704000e-06,-3.10000000e-02
-9.82688000e-06,-3.10000000e-02
-9.82672000e-06,-3.10000000e-02
-9.82656000e-06,-3.10000000e-02
-9.82640000e-06,-3.10000000e-02
-9.82624000e-06,-3.10000000e-02
-9.82608000e-06,-2.90000000e-02
-9.82592000e-06,-2.90000000e-02
-9.82576000e-06,-2.90000000e-02
-9.82560000e-06,-2.90000000e-02
-9.82544000e-06,-2.90000000e-02
-9.82528000e-06,-2.90000000e-02
-9.82512000e-06,-2.90000000e-02
-9.82496000e-06,-2.90000000e-02
-9.82480000e-06,-3.10000000e-02
-9.82464000e-06,-3.10000000e-02
-9.82448000e-06,-3.10000000e-02
-9.82432000e-06,-3.10000000e-02
-9.82416000e-06,-3.10000000e-02
-9.82400000e-06,-3.10000000e-02
-9.82384000e-06,-3.10000000e-02
-9.82368000e-06,-3.10000000e-02
-9.82352000e-06,-3.10000000e-02
-9.82336000e-06,-3.10000000e-02
-9.82320000e-06,-3.10000000e-02
-9.82304000e-06,-3.10000000e-02
-9.82288000e-06,-3.10000000e-02
-9.82272000e-06,-3.10000000e-02
-9.82256000e-06,-3.10000000e-02
-9.82240000e-06,-3.30000000e-02
-9.82224000e-06,-3.30000000e-02
-9.82208000e-06,-3.30000000e-02
-9.82192000e-06,-3.30000000e-02
-9.82176000e-06,-3.30000000e-02
-9.82160000e-06,-3.10000000e-02
-9.82144000e-06,-3.10000000e-02
-9.82128000e-06,-3.10000000e-02
-9.82112000e-06,-3.10000000e-02
-9.82096000e-06,-3.10000000e-02
-9.82080000e-06,-3.10000000e-02
-9.82064000e-06,-3.30000000e-02
-9.82048000e-06,-3.30000000e-02
-9.82032000e-06,-3.30000000e-02
-9.82016000e-06,-3.30000000e-02
-9.82000000e-06,-3.30000000e-02
-9.81984000e-06,-3.10000000e-02
-9.81968000e-06,-3.10000000e-02
-9.81952000e-06,-3.10000000e-02
-9.81936000e-06,-3.10000000e-02
-9.81920000e-06,-3.10000000e-02
-9.81904000e-06,-3.30000000e-02
-9.81888000e-06,-3.30000000e-02
-9.81872000e-06,-3.30000000e-02
-9.81856000e-06,-3.30000000e-02
-9.81840000e-06,-3.30000000e-02
-9.81824000e-06,-3.30000000e-02
-9.81808000e-06,-3.30000000e-02
-9.81792000e-06,-3.30000000e-02
-9.81776000e-06,-3.30000000e-02
-9.81760000e-06,-3.30000000e-02
-9.81744000e-06,-3.30000000e-02
-9.81728000e-06,-3.30000000e-02
-9.81712000e-06,-3.30000000e-02
-9.81696000e-06,-3.30000000e-02
-9.81680000e-06,-3.30000000e-02
-9.81664000e-06,-3.30000000e-02
-9.81648000e-06,-3.30000000e-02
-9.81632000e-06,-3.30000000e-02
-9.81616000e-06,-3.30000000e-02
-9.81600000e-06,-3.30000000e-02
-9.81584000e-06,-3.30000000e-02
-9.81568000e-06,-3.30000000e-02
-9.81552000e-06,-3.30000000e-02
-9.81536000e-06,-3.30000000e-02
-9.81520000e-06,-3.10000000e-02
-9.81504000e-06,-3.10000000e-02
-9.81488000e-06,-3.10000000e-02
-9.81472000e-06,-2.90000000e-02
-9.81456000e-06,-2.90000000e-02
-9.81440000e-06,-2.90000000e-02
-9.81424000e-06,-2.90000000e-02
-9.81408000e-06,-2.90000000e-02
-9.81392000e-06,-2.90000000e-02
-9.81376000e-06,-3.10000000e-02
-9.81360000e-06,-3.10000000e-02
-9.81344000e-06,-3.10000000e-02
-9.81328000e-06,-3.10000000e-02
-9.81312000e-06,-2.90000000e-02
-9.81296000e-06,-2.90000000e-02
-9.81280000e-06,-2.90000000e-02
-9.81264000e-06,-2.90000000e-02
-9.81248000e-06,-2.90000000e-02
-9.81232000e-06,-2.70000000e-02
-9.81216000e-06,-2.70000000e-02
-9.81200000e-06,-2.70000000e-02
-9.81184000e-06,-2.70000000e-02
-9.81168000e-06,-2.70000000e-02
-9.81152000e-06,-2.90000000e-02
-9.81136000e-06,-2.90000000e-02
-9.81120000e-06,-2.90000000e-02
-9.81104000e-06,-2.90000000e-02
-9.81088000e-06,-2.90000000e-02
-9.81072000e-06,-2.90000000e-02
-9.81056000e-06,-2.90000000e-02
-9.81040000e-06,-2.90000000e-02
-9.81024000e-06,-2.90000000e-02
-9.81008000e-06,-2.70000000e-02
-9.80992000e-06,-2.70000000e-02
-9.80976000e-06,-2.70000000e-02
-9.80960000e-06,-2.70000000e-02
-9.80944000e-06,-2.50000000e-02
-9.80928000e-06,-2.50000000e-02
-9.80912000e-06,-2.50000000e-02
-9.80896000e-06,-2.50000000e-02
-9.80880000e-06,-2.30000000e-02
-9.80864000e-06,-2.30000000e-02
-9.80848000e-06,-2.30000000e-02
-9.80832000e-06,-2.30000000e-02
-9.80816000e-06,-2.30000000e-02
-9.80800000e-06,-2.50000000e-02
-9.80784000e-06,-2.50000000e-02
-9.80768000e-06,-2.50000000e-02
-9.80752000e-06,-2.50000000e-02
-9.80736000e-06,-2.50000000e-02
-9.80720000e-06,-2.50000000e-02
-9.80704000e-06,-2.50000000e-02
-9.80688000e-06,-2.50000000e-02
-9.80672000e-06,-2.50000000e-02
-9.80656000e-06,-2.50000000e-02
-9.80640000e-06,-2.50000000e-02
-9.80624000e-06,-2.50000000e-02
-9.80608000e-06,-2.30000000e-02
-9.80592000e-06,-2.30000000e-02
-9.80576000e-06,-2.30000000e-02
-9.80560000e-06,-2.30000000e-02
-9.80544000e-06,-2.30000000e-02
-9.80528000e-06,-2.30000000e-02
-9.80512000e-06,-2.10000000e-02
-9.80496000e-06,-2.10000000e-02
-9.80480000e-06,-2.10000000e-02
-9.80464000e-06,-2.10000000e-02
-9.80448000e-06,-2.10000000e-02
-9.80432000e-06,-1.90000000e-02
-9.80416000e-06,-1.90000000e-02
-9.80400000e-06,-1.90000000e-02
-9.80384000e-06,-2.10000000e-02
-9.80368000e-06,-2.10000000e-02
-9.80352000e-06,-2.10000000e-02
-9.80336000e-06,-2.10000000e-02
-9.80320000e-06,-2.10000000e-02
-9.80304000e-06,-1.90000000e-02
-9.80288000e-06,-1.90000000e-02
-9.80272000e-06,-1.90000000e-02
-9.80256000e-06,-1.90000000e-02
-9.80240000e-06,-1.90000000e-02
-9.80224000e-06,-1.90000000e-02
-9.80208000e-06,-1.90000000e-02
-9.80192000e-06,-1.90000000e-02
-9.80176000e-06,-1.90000000e-02
-9.80160000e-06,-1.90000000e-02
-9.80144000e-06,-1.90000000e-02
-9.80128000e-06,-1.90000000e-02
-9.80112000e-06,-1.90000000e-02
-9.80096000e-06,-1.90000000e-02
-9.80080000e-06,-1.90000000e-02
-9.80064000e-06,-1.90000000e-02
-9.80048000e-06,-1.90000000e-02
-9.80032000e-06,-1.90000000e-02
-9.80016000e-06,-1.90000000e-02
-9.80000000e-06,-1.90000000e-02
-9.79984000e-06,-1.90000000e-02
-9.79968000e-06,-1.90000000e-02
-9.79952000e-06,-1.90000000e-02
-9.79936000e-06,-1.90000000e-02
-9.79920000e-06,-1.90000000e-02
-9.79904000e-06,-2.10000000e-02
-9.79888000e-06,-2.10000000e-02
-9.79872000e-06,-2.10000000e-02
-9.79856000e-06,-2.10000000e-02
-9.79840000e-06,-2.10000000e-02
-9.79824000e-06,-2.10000000e-02
-9.79808000e-06,-2.10000000e-02
-9.79792000e-06,-2.10000000e-02
-9.79776000e-06,-2.10000000e-02
-9.79760000e-06,-2.10000000e-02
-9.79744000e-06,-2.10000000e-02
-9.79728000e-06,-2.10000000e-02
-9.79712000e-06,-2.10000000e-02
-9.79696000e-06,-2.10000000e-02
-9.79680000e-06,-2.10000000e-02
-9.79664000e-06,-2.10000000e-02
-9.79648000e-06,-2.10000000e-02
-9.79632000e-06,-2.10000000e-02
-9.79616000e-06,-2.10000000e-02
-9.79600000e-06,-2.10000000e-02
-9.79584000e-06,-2.10000000e-02
-9.79568000e-06,-2.10000000e-02
-9.79552000e-06,-2.10000000e-02
-9.79536000e-06,-2.10000000e-02
-9.79520000e-06,-2.10000000e-02
-9.79504000e-06,-2.10000000e-02
-9.79488000e-06,-2.10000000e-02
-9.79472000e-06,-2.10000000e-02
-9.79456000e-06,-2.10000000e-02
-9.79440000e-06,-2.10000000e-02
-9.79424000e-06,-2.10000000e-02
-9.79408000e-06,-2.10000000e-02
-9.79392000e-06,-2.10000000e-02
-9.79376000e-06,-2.30000000e-02
-9.79360000e-06,-2.30000000e-02
-9.79344000e-06,-2.30000000e-02
-9.79328000e-06,-2.30000000e-02
-9.79312000e-06,-2.30000000e-02
-9.79296000e-06,-2.30000000e-02
-9.79280000e-06,-2.30000000e-02
-9.79264000e-06,-2.30000000e-02
-9.79248000e-06,-2.50000000e-02
-9.79232000e-06,-2.50000000e-02
-9.79216000e-06,-2.50000000e-02
-9.79200000e-06,-2.50000000e-02
-9.79184000e-06,-2.50000000e-02
-9.79168000e-06,-2.50000000e-02
-9.79152000e-06,-2.50000000e-02
-9.79136000e-06,-2.50000000e-02
-9.79120000e-06,-2.50000000e-02
-9.79104000e-06,-2.50000000e-02
-9.79088000e-06,-2.50000000e-02
-9.79072000e-06,-2.50000000e-02
-9.79056000e-06,-2.50000000e-02
-9.79040000e-06,-2.50000000e-02
-9.79024000e-06,-2.50000000e-02
-9.79008000e-06,-2.50000000e-02
-9.78992000e-06,-2.50000000e-02
-9.78976000e-06,-2.50000000e-02
-9.78960000e-06,-2.50000000e-02
-9.78944000e-06,-2.50000000e-02
-9.78928000e-06,-2.70000000e-02
-9.78912000e-06,-2.70000000e-02
-9.78896000e-06,-2.70000000e-02
-9.78880000e-06,-2.50000000e-02
-9.78864000e-06,-2.50000000e-02
-9.78848000e-06,-2.50000000e-02
-9.78832000e-06,-2.70000000e-02
-9.78816000e-06,-2.70000000e-02
-9.78800000e-06,-2.70000000e-02
-9.78784000e-06,-2.70000000e-02
-9.78768000e-06,-2.70000000e-02
-9.78752000e-06,-2.70000000e-02
-9.78736000e-06,-2.70000000e-02
-9.78720000e-06,-2.50000000e-02
-9.78704000e-06,-2.50000000e-02
-9.78688000e-06,-2.70000000e-02
-9.78672000e-06,-2.70000000e-02
-9.78656000e-06,-2.70000000e-02
-9.78640000e-06,-2.70000000e-02
-9.78624000e-06,-2.70000000e-02
-9.78608000e-06,-2.70000000e-02
-9.78592000e-06,-2.70000000e-02
-9.78576000e-06,-2.70000000e-02
-9.78560000e-06,-2.90000000e-02
-9.78544000e-06,-2.90000000e-02
-9.78528000e-06,-2.90000000e-02
-9.78512000e-06,-2.90000000e-02
-9.78496000e-06,-2.90000000e-02
-9.78480000e-06,-2.90000000e-02
-9.78464000e-06,-2.90000000e-02
-9.78448000e-06,-2.90000000e-02
-9.78432000e-06,-2.90000000e-02
-9.78416000e-06,-2.90000000e-02
-9.78400000e-06,-2.90000000e-02
-9.78384000e-06,-2.90000000e-02
-9.78368000e-06,-2.90000000e-02
-9.78352000e-06,-2.90000000e-02
-9.78336000e-06,-2.90000000e-02
-9.78320000e-06,-2.90000000e-02
-9.78304000e-06,-2.90000000e-02
-9.78288000e-06,-2.90000000e-02
-9.78272000e-06,-2.90000000e-02
-9.78256000e-06,-2.90000000e-02
-9.78240000e-06,-2.90000000e-02
-9.78224000e-06,-2.90000000e-02
-9.78208000e-06,-2.90000000e-02
-9.78192000e-06,-2.90000000e-02
-9.78176000e-06,-2.90000000e-02
-9.78160000e-06,-2.90000000e-02
